f,new_date,reading,hours_skipped,reading_diff,jump
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-10T15:00:00Z,688,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-10T19:00:00Z,689,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-10T23:00:00Z,690,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-11T03:00:00Z,691,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-11T07:00:00Z,692,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-11T11:00:00Z,693,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-11T15:00:00Z,694,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-11T19:00:00Z,695,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-11T23:00:00Z,696,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-12T03:00:00Z,697,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-12T07:00:00Z,698,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-12T11:00:00Z,699,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-12T15:00:00Z,700,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-12T19:00:00Z,701,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-12T23:00:00Z,702,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-13T03:00:00Z,703,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-13T07:00:00Z,704,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-13T11:00:00Z,705,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-13T15:00:00Z,706,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-13T19:00:00Z,707,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-13T23:00:00Z,708,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-14T03:00:00Z,709,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-14T07:00:00Z,710,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-14T11:00:00Z,711,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-14T15:00:00Z,712,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-14T19:00:00Z,713,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-14T23:00:00Z,714,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-15T03:00:00Z,715,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-15T07:00:00Z,716,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-15T11:00:00Z,717,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-15T15:00:00Z,718,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-15T19:00:00Z,719,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-15T23:00:00Z,720,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-16T03:00:00Z,721,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-16T07:00:00Z,722,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-16T11:00:00Z,723,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-16T15:00:00Z,724,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-16T19:00:00Z,725,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-16T23:00:00Z,726,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-17T03:00:00Z,727,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-17T07:00:00Z,728,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-17T11:00:00Z,729,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-17T15:00:00Z,730,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-17T19:00:00Z,731,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-17T23:00:00Z,732,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-18T03:00:00Z,733,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-18T07:00:00Z,734,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-18T11:00:00Z,735,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-18T15:00:00Z,736,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-18T19:00:00Z,737,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-18T23:00:00Z,738,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-19T03:00:00Z,739,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-19T07:00:00Z,740,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-19T11:00:00Z,741,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-19T15:00:00Z,742,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-19T19:00:00Z,743,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-19T23:00:00Z,744,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-20T03:00:00Z,745,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-20T07:00:00Z,746,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-20T11:00:00Z,747,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-20T15:00:00Z,748,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-20T19:00:00Z,749,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-20T23:00:00Z,750,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-21T03:00:00Z,751,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-21T07:00:00Z,752,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-21T11:00:00Z,753,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-21T15:00:00Z,754,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-21T19:00:00Z,755,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-21T23:00:00Z,756,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-22T03:00:00Z,757,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-22T07:00:00Z,758,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-22T11:00:00Z,759,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-22T15:00:00Z,760,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-22T19:00:00Z,761,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-22T23:00:00Z,762,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-23T03:00:00Z,763,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-23T07:00:00Z,764,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-23T11:00:00Z,765,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-23T15:00:00Z,766,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-23T19:00:00Z,767,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-23T23:00:00Z,768,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-24T03:00:00Z,769,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-24T07:00:00Z,770,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-24T11:00:00Z,771,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-24T15:00:00Z,772,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-24T19:00:00Z,773,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-24T23:00:00Z,774,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-25T03:00:00Z,775,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-25T07:00:00Z,776,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-25T11:00:00Z,777,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-25T15:00:00Z,778,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-25T19:00:00Z,779,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-25T23:00:00Z,780,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-26T03:00:00Z,781,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-26T07:00:00Z,782,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-26T11:00:00Z,783,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-26T15:00:00Z,784,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-26T19:00:00Z,785,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-26T23:00:00Z,786,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-27T03:00:00Z,787,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-27T07:00:00Z,788,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-27T11:00:00Z,789,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-27T15:00:00Z,790,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-27T19:00:00Z,791,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-27T23:00:00Z,792,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-28T03:00:00Z,793,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-28T07:00:00Z,794,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-28T11:00:00Z,795,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-28T15:00:00Z,796,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-28T19:00:00Z,797,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-28T23:00:00Z,798,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-29T03:00:00Z,799,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-29T07:00:00Z,800,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-29T11:00:00Z,801,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-29T15:00:00Z,802,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-29T19:00:00Z,803,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-29T23:00:00Z,804,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-30T03:00:00Z,805,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-30T07:00:00Z,806,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-30T11:00:00Z,807,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-30T15:00:00Z,808,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-30T19:00:00Z,809,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-30T23:00:00Z,810,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-31T03:00:00Z,811,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-31T07:00:00Z,812,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-31T11:00:00Z,813,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-31T15:00:00Z,814,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-31T19:00:00Z,815,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-08-31T23:00:00Z,816,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-01T03:00:00Z,817,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-01T07:00:00Z,818,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-01T11:00:00Z,819,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-01T15:00:00Z,820,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-01T19:00:00Z,821,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-01T23:00:00Z,822,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-02T03:00:00Z,823,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-02T07:00:00Z,824,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-02T11:00:00Z,825,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-02T15:00:00Z,826,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-02T19:00:00Z,827,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-02T23:00:00Z,828,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-03T03:00:00Z,829,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-03T07:00:00Z,830,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-03T11:00:00Z,831,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-03T15:00:00Z,832,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-03T19:00:00Z,833,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-03T23:00:00Z,834,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-04T03:00:00Z,835,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-04T07:00:00Z,836,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-04T11:00:00Z,837,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-04T15:00:00Z,838,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-04T19:00:00Z,839,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-04T23:00:00Z,840,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-05T03:00:00Z,841,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-05T07:00:00Z,842,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-05T11:00:00Z,843,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-05T15:00:00Z,844,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-05T19:00:00Z,845,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-05T23:00:00Z,846,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-06T03:00:00Z,847,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-06T07:00:00Z,848,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-06T11:00:00Z,849,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-06T15:00:00Z,850,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-06T19:00:00Z,851,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-06T23:00:00Z,852,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-07T03:00:00Z,853,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-07T07:00:00Z,854,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-07T11:00:00Z,855,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-07T15:00:00Z,856,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-07T19:00:00Z,857,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-07T23:00:00Z,858,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-08T03:00:00Z,859,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-08T07:00:00Z,860,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-08T11:00:00Z,861,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-08T15:00:00Z,862,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-08T19:00:00Z,863,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-08T23:00:00Z,864,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-09T03:00:00Z,865,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-09T07:00:00Z,866,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-09T11:00:00Z,867,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-09T15:00:00Z,868,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-09T19:00:00Z,869,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-09T23:00:00Z,870,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-10T03:00:00Z,871,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-10T07:00:00Z,872,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-10T11:00:00Z,873,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-10T15:00:00Z,874,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-10T19:00:00Z,875,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-10T23:00:00Z,876,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-11T03:00:00Z,877,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-11T07:00:00Z,878,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-11T11:00:00Z,879,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-11T15:00:00Z,880,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-11T19:00:00Z,881,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-11T23:00:00Z,882,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-12T03:00:00Z,883,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-12T07:00:00Z,884,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-12T11:00:00Z,885,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-12T15:00:00Z,886,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-12T19:00:00Z,887,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-12T23:00:00Z,888,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-13T03:00:00Z,889,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-13T07:00:00Z,890,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-13T11:00:00Z,891,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-13T15:00:00Z,892,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-13T19:00:00Z,893,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-13T23:00:00Z,894,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-14T03:00:00Z,895,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-14T07:00:00Z,896,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-14T11:00:00Z,897,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-14T15:00:00Z,898,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-14T19:00:00Z,899,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-14T23:00:00Z,900,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-15T03:00:00Z,901,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-15T07:00:00Z,902,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-15T11:00:00Z,903,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-15T15:00:00Z,904,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-15T19:00:00Z,905,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-15T23:00:00Z,906,2,1,1
data-raw/raw_soil_data/2014_2/15_reordered.txt,2014-09-16T03:00:00Z,907,2,1,1
data-raw/raw_soil_data/2015_1/EM20086_2015-04-30-1139.txt,2015-03-02T17:00:00Z,2012,4,1,1
data-raw/raw_soil_data/2015_1/EM20086_2015-04-30-1139.txt,2015-03-04T17:00:00Z,2031,10,1,1
data-raw/raw_soil_data/2015_1/EM20086_2015-04-30-1139.txt,2015-03-05T17:00:00Z,2037,12,1,1
data-raw/raw_soil_data/2015_1/EM20086_2015-04-30-1139.txt,2015-03-19T17:00:00Z,2200,10,1,1
data-raw/raw_soil_data/2015_1/EM20086_2015-04-30-1139.txt,2015-03-20T17:00:00Z,2206,12,1,1
data-raw/raw_soil_data/2015_1/EM20086_2015-04-30-1139.txt,2015-03-21T19:00:00Z,2211,16,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-11T15:00:00Z,861,6,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-11T15:00:00Z,860,8,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-12T15:00:00Z,872,2,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-12T15:00:00Z,871,2,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-13T15:00:00Z,882,2,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-14T15:00:00Z,894,4,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-14T15:00:00Z,892,4,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-16T15:00:00Z,916,4,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-16T15:00:00Z,913,6,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-18T17:00:00Z,933,10,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-19T15:00:00Z,948,8,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-19T17:00:00Z,940,10,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-20T15:00:00Z,959,2,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-20T15:00:00Z,948,6,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-21T15:00:00Z,969,4,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-21T15:00:00Z,957,6,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-22T15:00:00Z,968,2,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-24T15:00:00Z,1002,6,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-24T17:00:00Z,989,8,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-25T15:00:00Z,1013,2,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-25T15:00:00Z,998,4,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-26T13:00:00Z,1006,6,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-28T19:00:00Z,1039,24,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-28T19:00:00Z,1021,24,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-29T17:00:00Z,1044,12,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-29T17:00:00Z,1026,12,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-30T15:00:00Z,1051,8,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-30T17:00:00Z,1033,10,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-07-31T15:00:00Z,1061,4,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-07-31T15:00:00Z,1041,6,1,1
data-raw/raw_soil_data/2015_1/EM20068_2015-04-30-0957.txt,2015-08-03T17:00:00Z,2328,3068,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-04T17:00:00Z,1088,4,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-05T19:00:00Z,1121,4,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-05T19:00:00Z,1096,10,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-06T17:00:00Z,1127,10,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-06T17:00:00Z,1101,12,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-07T17:00:00Z,1134,10,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-07T17:00:00Z,1108,10,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-08T19:00:00Z,1142,10,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-08T19:00:00Z,1116,10,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-09T17:00:00Z,1147,12,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-09T17:00:00Z,1121,12,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-10T17:00:00Z,1154,10,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-10T17:00:00Z,1127,12,1,1
